age,income,citizenship,prior_services,household_size,has_disability,previous_medicaid,previous_wic,eligible_medicaid,eligible_food,eligible_wic
32,17500,1,1,2,0,1,0,1,1,1
42,20425,0,0,2,0,0,0,0,1,0
47,31641,1,1,3,0,0,0,0,0,0
31,31136,1,1,4,0,0,0,0,0,0
24,50121,1,0,3,1,0,0,0,0,0
34,19608,1,2,1,0,0,0,1,1,1
79,7377,1,1,6,0,0,1,1,1,1
61,12645,1,0,2,0,0,0,1,1,0
37,29654,0,1,2,0,0,0,0,0,0
53,19069,1,2,7,0,0,0,1,1,0
26,25619,0,1,5,0,0,0,0,0,1
55,23189,1,0,4,0,0,0,0,0,0
65,44853,1,2,4,0,0,0,0,0,0
74,21195,1,0,5,0,0,0,0,1,0
77,24339,1,0,1,0,1,0,0,0,0
39,40759,1,3,4,0,0,0,0,1,0
71,21525,1,1,2,0,0,0,0,1,1
70,36348,0,2,1,0,0,0,0,0,0
70,34972,1,2,3,1,0,0,0,0,0
19,32126,1,2,3,1,1,0,0,0,0
41,12984,1,2,1,0,0,1,1,0,1
25,48446,1,0,2,1,0,0,0,0,0
28,63310,1,0,7,0,0,1,0,0,1
30,30132,1,3,3,0,1,0,0,1,0
34,14304,0,1,6,0,0,0,0,1,0
25,30436,1,0,2,1,0,0,0,0,0
38,44847,1,1,5,0,0,0,0,1,0
35,20772,1,2,4,0,0,0,0,1,0
47,28066,1,2,7,1,0,0,0,0,0
35,35109,1,2,7,0,0,0,0,0,0
63,48045,0,0,1,0,0,0,0,0,0
64,41631,1,0,4,0,0,0,0,0,0
48,42253,0,0,5,0,0,0,0,0,0
55,23605,1,2,3,0,1,0,0,0,0
49,36028,1,2,7,0,1,0,0,0,0
28,19170,1,4,6,0,0,0,1,1,0
62,42682,1,0,2,0,0,0,0,0,0
42,47268,0,2,7,0,1,0,0,0,0
50,38300,1,2,7,0,0,1,0,0,1
77,24488,1,1,2,0,0,0,0,0,0
55,26944,1,1,5,0,1,0,0,0,0
58,57097,1,1,1,0,0,0,1,0,0
25,24739,1,0,7,1,0,1,1,0,1
28,45749,1,0,7,0,0,0,0,0,0
39,35083,0,3,4,0,0,0,0,1,0
68,24987,1,1,6,0,0,0,0,0,0
41,9830,0,1,3,0,1,1,0,1,1
58,33174,1,3,1,0,0,1,0,1,1
34,31366,1,1,6,0,0,0,0,0,0
29,57098,0,0,6,0,0,0,0,0,1
74,17097,0,0,5,1,0,0,1,1,0
63,64421,1,2,5,0,0,0,0,0,0
49,35682,1,0,2,0,0,0,0,0,0
32,35667,0,2,3,1,1,0,0,0,0
33,21103,0,0,1,0,0,0,0,0,1
71,34720,1,4,2,0,0,0,0,1,0
39,37095,1,0,7,0,0,0,0,0,0
45,44059,1,1,3,0,0,0,0,0,0
37,15325,0,3,4,0,0,0,0,1,0
50,51101,1,2,4,0,0,0,0,0,0
27,35421,0,1,2,0,1,0,0,0,0
57,39123,0,0,1,0,0,0,0,0,0
49,26685,1,2,3,0,0,0,0,0,0
67,16077,1,2,4,0,0,0,1,1,0
77,31090,1,1,4,0,0,0,0,0,0
50,32809,1,0,1,0,0,0,0,0,0
19,9218,1,0,2,1,0,0,1,1,1
50,41899,1,0,5,0,0,0,0,0,0
50,44947,1,0,7,0,0,0,0,0,0
58,19055,1,0,6,0,0,0,1,1,0
30,14661,1,1,7,0,0,0,1,1,0
47,25455,1,1,3,0,0,1,0,0,1
50,30358,1,1,4,0,0,0,0,0,1
30,26037,1,1,6,0,0,0,0,0,1
69,29086,1,3,6,1,0,0,0,1,0
43,33322,1,2,5,0,0,0,0,0,0
39,9475,1,3,6,0,0,0,1,1,0
56,11200,1,3,1,0,1,0,1,1,0
19,0,0,3,2,0,0,0,0,0,1
55,44138,1,1,3,0,0,0,0,0,0
56,30228,1,0,1,0,1,0,0,0,0
43,45717,1,0,2,0,1,0,0,0,0
63,12933,1,1,1,0,1,0,1,0,0
75,30366,0,2,4,0,0,0,0,0,0
67,33222,1,0,4,0,1,0,0,0,0
32,21573,1,5,5,0,0,0,0,0,0
51,6698,1,3,1,0,0,0,1,0,0
59,56188,1,3,7,0,0,0,0,1,1
72,50989,1,1,6,0,1,1,0,1,1
61,24271,1,0,4,1,0,0,1,0,0
66,37653,1,0,2,0,0,0,0,0,0
57,22728,0,1,5,0,0,0,0,0,0
28,15068,1,1,6,1,0,1,1,1,1
78,57408,1,1,3,0,1,0,0,0,0
20,5169,1,0,1,1,0,0,1,0,1
76,25717,1,2,7,0,0,0,0,0,0
23,31264,1,0,4,0,0,0,0,0,0
26,54768,0,0,7,0,0,1,0,0,1
23,43448,0,2,6,0,0,0,0,0,0
26,4916,1,0,2,0,0,0,1,1,1
56,29958,1,1,1,0,0,0,0,1,0
48,30315,1,0,7,0,0,0,0,0,0
49,26574,1,1,2,0,0,0,0,1,0
58,39297,1,0,5,0,0,1,0,0,1
67,8863,1,2,4,1,0,0,1,1,0
29,23870,1,3,4,1,1,0,1,1,0
25,37182,1,1,5,1,0,0,0,0,0
25,40193,0,1,2,0,0,0,0,0,1
67,32241,0,0,7,0,0,0,0,0,0
45,25674,0,1,1,0,0,0,0,0,0
79,28200,0,2,2,0,1,0,0,1,0
37,41106,0,0,1,0,0,0,0,0,0
79,30508,1,0,6,0,0,0,0,0,0
64,14372,1,2,5,1,0,1,1,1,1
76,11497,1,0,3,0,0,0,0,1,0
24,7655,0,1,1,1,0,0,1,0,1
28,51833,1,2,4,0,0,0,1,0,1
37,42111,1,1,6,0,0,0,0,0,0
33,28402,0,1,4,0,1,0,0,0,0
21,23193,1,3,6,0,0,1,1,1,1
23,21391,0,1,4,1,1,0,1,1,1
75,46398,1,1,2,0,0,1,0,0,0
39,58566,1,2,7,0,0,0,0,0,0
43,20919,1,0,2,0,0,0,0,1,0
20,47076,1,1,2,0,0,1,0,0,1
58,30420,1,3,7,0,0,0,0,1,0
77,26813,1,1,6,0,0,0,0,0,0
59,52563,1,0,6,0,0,0,0,0,0
31,29847,0,2,7,0,0,0,0,0,0
28,34445,0,0,4,0,0,0,0,0,0
35,33724,1,3,1,0,0,0,0,1,0
71,5616,1,3,6,0,1,0,1,1,0
29,34326,1,0,4,0,0,0,0,0,0
40,21559,0,1,1,0,0,0,0,0,0
29,8682,1,0,7,0,0,1,1,1,1
30,22242,1,3,2,0,0,0,0,0,0
42,22119,1,2,6,0,0,0,0,0,0
62,45448,1,1,3,1,0,0,0,0,0
68,14043,1,1,2,0,0,0,1,1,0
75,18152,0,2,5,0,0,0,0,1,0
36,33530,1,4,1,0,0,0,0,1,0
72,10113,1,0,3,0,0,0,1,1,0
63,20114,1,0,2,0,0,1,0,1,1
53,5032,1,0,6,0,0,0,1,1,0
62,43800,1,0,3,0,1,0,0,0,0
25,25479,1,1,4,0,0,0,0,0,0
46,29761,1,0,1,0,1,0,0,0,0
72,43740,1,0,5,0,0,0,0,0,0
70,19165,1,2,4,1,0,0,1,1,0
72,25320,1,1,3,1,0,0,0,0,0
49,14155,1,2,2,1,1,0,1,1,0
68,14122,1,2,1,0,0,0,1,0,0
61,16191,1,1,6,0,0,0,1,1,0
35,22612,0,0,5,0,0,0,0,0,0
23,24228,1,0,2,0,1,0,0,0,0
35,34329,0,0,5,0,0,0,0,0,0
36,16631,1,0,6,0,0,0,1,1,0
39,34794,1,1,7,1,0,1,0,0,1
54,37275,1,1,1,0,0,0,0,0,0
49,22982,1,7,3,0,0,0,0,1,0
73,17929,1,1,5,0,0,0,1,1,0
58,31276,1,1,1,1,0,0,0,0,0
76,26956,0,2,5,0,0,0,0,0,0
20,33305,0,5,2,0,0,0,0,1,0
45,53547,1,0,5,0,0,0,0,0,0
27,31029,1,3,7,0,0,0,0,0,0
68,20411,0,0,2,0,0,0,0,1,0
52,16636,0,1,2,0,0,0,0,1,0
78,17216,1,0,1,0,0,0,1,0,0
46,8058,1,0,4,0,0,0,1,1,0
71,43991,1,0,6,0,0,0,0,0,0
32,0,0,1,5,0,0,0,0,1,0
50,37321,0,0,3,1,0,0,0,0,0
24,16979,1,2,2,1,0,0,1,1,1
29,22313,1,0,4,0,0,0,0,1,0
66,16530,1,0,2,1,0,0,1,1,0
47,51687,1,0,4,0,0,0,0,0,0
38,30244,1,0,4,0,0,0,0,0,0
48,41855,0,1,3,0,0,0,0,0,0
75,49507,1,2,4,0,0,0,0,0,0
78,32451,1,2,3,0,1,0,0,0,0
41,12065,1,1,1,0,1,0,1,0,0
37,26690,1,0,2,0,0,0,0,0,0
54,18866,1,2,3,0,0,0,1,0,0
21,22447,0,2,6,0,0,0,0,0,0
45,28580,1,4,7,0,1,0,0,1,0
61,27987,1,1,2,0,0,1,0,0,1
79,36181,1,0,7,1,0,1,0,0,1
37,38359,1,1,6,0,0,0,0,1,0
77,27987,1,1,5,1,0,0,0,0,0
41,36052,1,1,6,0,0,0,0,0,0
67,21759,1,1,1,0,0,1,0,0,1
66,49721,0,1,5,0,1,0,0,0,0
68,21517,1,1,5,0,0,0,0,1,0
49,47957,0,0,4,0,0,0,0,0,0
58,7858,1,0,6,0,0,0,1,1,0
53,24293,1,3,4,0,0,0,0,1,0
75,25035,1,2,6,0,0,0,0,0,0
70,34184,1,1,5,0,0,0,0,0,0
51,42927,1,0,4,0,1,0,0,0,0
53,11259,0,0,7,0,0,1,0,1,1
19,13380,1,0,2,0,0,0,1,1,1
32,8971,0,1,6,0,1,0,0,1,0
51,49802,1,0,6,0,1,0,0,0,0
53,34464,1,1,4,1,0,0,0,0,0
23,13734,1,0,6,1,0,0,1,1,0
56,23353,1,1,5,0,0,0,0,0,0
59,47726,0,1,4,0,0,1,0,0,1
68,25828,0,2,4,0,1,0,0,0,0
68,24942,1,3,3,0,0,0,0,1,0
75,18280,1,4,7,1,0,0,1,1,0
71,14625,0,3,7,1,0,0,1,1,0
78,47749,1,1,3,0,0,0,0,0,0
29,55108,1,1,5,0,0,0,0,0,0
20,15222,0,2,2,1,1,0,1,1,1
62,51074,1,2,6,0,0,0,0,1,0
35,22689,0,1,1,0,1,0,0,0,1
57,38004,1,0,6,0,0,1,0,0,1
38,51153,1,2,1,0,0,0,0,0,0
32,27823,1,0,7,0,0,0,0,0,0
50,25080,1,2,5,0,0,0,0,0,0
52,42016,0,0,2,0,0,1,0,0,1
43,13350,1,2,2,0,0,0,1,1,0
25,47205,1,2,2,0,0,0,0,1,0
53,32142,0,3,3,0,0,0,0,1,0
65,21333,1,3,5,0,0,0,0,1,0
47,20937,1,1,1,0,0,0,0,0,0
40,9248,1,0,2,1,0,0,1,1,0
59,21957,1,1,5,0,0,0,0,1,0
61,26039,1,1,6,0,0,0,0,0,0
31,14080,1,2,1,1,0,0,1,1,1
31,29318,1,1,7,1,0,0,0,0,0
19,37093,1,1,3,0,0,0,0,0,0
72,26797,1,0,4,0,0,0,0,0,0
54,39940,1,1,1,0,0,0,0,0,0
22,17892,1,1,7,0,0,0,1,1,0
55,45050,1,1,7,0,1,0,0,0,0
62,31827,1,3,7,1,0,0,0,1,0
58,53178,1,1,6,0,0,0,0,0,0
79,66213,1,0,1,0,1,0,0,0,0
71,22946,1,1,1,0,1,0,0,0,0
77,23564,1,2,4,0,0,1,0,0,0
78,26306,1,1,2,1,0,0,1,0,0
64,38935,0,2,6,0,1,0,0,0,0
31,49889,1,2,7,0,0,0,0,0,0
73,20207,1,2,4,0,0,0,0,1,0
56,35718,1,0,1,0,0,0,0,0,0
42,27961,1,0,6,1,0,0,0,0,0
37,39271,0,0,3,0,1,0,0,0,0
19,52641,1,2,1,0,0,0,0,0,0
56,26395,1,0,3,0,0,0,0,0,0
23,4951,0,4,5,0,0,0,0,1,0
34,41158,1,0,3,0,0,0,0,0,0
76,17509,1,0,1,0,0,0,1,0,0
42,27853,1,0,4,0,1,0,0,0,0
74,41805,1,1,1,0,0,0,0,0,0
45,34460,1,1,1,0,0,0,0,0,0
19,28474,1,1,5,1,0,0,0,0,0
52,21361,0,0,7,0,0,0,0,1,0
54,0,1,1,2,0,0,0,1,1,0
22,40474,1,0,1,1,0,0,0,0,1
18,26205,1,4,5,0,0,0,0,1,0
57,52700,1,1,4,0,0,0,0,0,0
29,35970,1,0,5,0,0,0,0,0,0
73,21883,1,0,5,0,0,0,0,1,0
53,46003,1,1,3,0,0,0,0,0,0
62,47266,1,1,2,0,0,0,0,0,0
40,26714,1,1,2,0,0,0,0,0,0
64,47904,1,1,6,1,0,0,0,0,0
48,21670,1,1,7,0,0,0,0,1,0
28,32394,1,0,4,0,0,0,0,0,1
27,38571,1,2,6,0,0,0,0,0,0
20,41771,1,0,7,0,0,0,0,0,0
71,39322,1,0,7,0,0,0,0,0,0
31,25010,1,3,5,1,1,0,0,1,0
33,46405,1,4,4,0,0,0,0,1,0
27,28133,1,3,7,0,0,0,0,1,0
46,21464,1,0,4,0,0,0,0,1,0
27,21684,1,1,2,0,0,0,0,1,1
29,59099,1,2,2,0,0,0,0,0,0
47,18870,1,0,2,0,1,0,1,1,0
58,49374,1,0,1,1,0,0,0,0,0
18,12967,0,0,5,0,0,0,0,1,0
22,37318,1,3,4,1,0,0,0,0,0
37,34456,0,1,5,1,0,0,0,0,0
25,54318,1,1,7,1,0,0,0,0,0
60,20183,1,0,4,0,0,0,0,1,0
29,16040,1,0,4,1,1,0,1,1,0
18,28252,1,0,6,0,0,0,0,0,0
74,54972,1,0,4,0,0,0,0,0,0
71,16737,1,1,4,0,0,0,1,1,0
37,0,0,4,3,1,0,0,1,1,0
45,30896,1,1,3,0,0,0,0,0,0
74,44242,1,3,6,0,0,0,0,1,0
60,14792,0,1,1,0,0,0,0,0,0
54,42718,1,0,2,0,1,0,1,0,0
64,14461,0,3,7,0,0,0,0,1,0
54,27801,1,3,7,0,0,0,0,1,0
29,41290,0,1,4,0,0,0,0,1,0
54,12188,0,1,5,1,0,1,1,1,1
66,32722,0,0,7,0,1,0,1,0,0
66,48224,1,2,3,1,1,0,0,0,0
73,37109,1,2,2,0,1,0,0,0,0
61,19190,1,1,1,0,0,0,1,0,0
73,52780,1,1,2,0,1,0,0,0,0
45,39875,1,1,4,0,1,1,0,0,1
64,2093,1,0,2,0,0,0,1,1,0
32,42963,1,1,4,0,0,0,0,0,0
23,21429,1,0,6,0,0,0,0,1,0
61,32948,1,0,3,0,0,0,0,0,0
76,45120,1,2,3,0,0,0,1,0,0
78,21755,1,3,4,0,0,0,0,1,0
37,5316,0,2,5,0,0,0,1,1,0
67,52583,1,2,3,0,0,0,0,0,1
31,47468,0,1,5,0,0,0,0,0,0
19,28691,1,0,4,1,0,0,0,0,0
26,42801,1,0,6,0,0,0,0,0,0
54,24459,1,3,4,0,1,0,0,1,0
37,31454,1,2,6,0,1,0,0,1,0
43,27835,1,1,7,0,1,0,0,0,0
46,25065,1,0,3,0,0,0,0,0,0
18,35389,1,2,5,0,0,0,0,0,0
72,11877,1,0,4,0,0,0,1,1,0
52,26226,1,0,7,1,0,0,0,0,0
23,34717,1,0,3,0,1,0,0,0,0
54,57571,1,0,7,0,0,0,0,0,0
70,12486,1,1,6,0,0,0,1,1,0
76,37808,1,2,4,0,0,0,0,1,0
22,39452,1,0,7,0,1,0,0,0,0
50,1849,1,0,7,0,0,0,1,1,0
66,36157,0,1,6,0,0,0,0,0,0
68,43204,1,0,2,0,0,0,0,0,0
31,38829,0,0,6,1,0,1,0,0,1
29,28741,1,4,2,0,0,0,0,1,0
59,34998,1,1,3,0,1,0,0,0,0
37,32547,1,0,4,0,0,0,0,0,0
70,4658,1,0,7,0,0,0,1,1,0
67,32899,0,0,3,0,1,0,0,0,0
41,24493,1,0,1,0,0,0,0,0,0
76,19427,1,0,6,0,1,0,1,1,0
60,67274,1,1,3,0,1,0,0,0,0
79,48789,1,2,3,0,0,1,0,0,1
51,12747,1,1,7,0,0,0,1,1,0
42,35199,1,0,2,0,0,0,0,0,0
67,51870,1,0,6,0,1,0,0,0,0
46,7557,0,2,2,0,1,0,0,1,0
74,31154,0,0,4,0,0,0,0,0,0
56,31861,1,1,3,0,0,0,0,0,0
48,10882,1,1,6,1,0,0,1,1,0
73,35693,1,1,3,0,1,0,0,0,0
64,46743,1,1,4,0,0,0,0,0,1
60,52620,1,2,5,1,0,0,0,0,0
67,26259,0,6,4,0,0,0,0,1,0
40,67524,1,4,2,0,0,0,0,1,0
61,0,1,3,2,0,1,0,1,1,0
55,35343,0,4,3,0,0,0,0,1,0
37,8815,1,0,2,1,0,0,1,1,1
40,31352,1,2,6,0,0,0,0,0,0
79,22171,1,0,4,0,0,0,0,1,0
62,37603,1,4,3,0,0,1,1,1,1
69,28096,1,1,4,1,0,0,0,0,0
33,17610,1,1,4,0,0,0,1,1,0
67,18595,1,2,3,0,1,0,1,1,0
59,58986,1,1,7,0,0,0,0,0,0
77,36652,1,1,5,0,1,1,0,0,1
72,4468,1,0,7,0,0,0,1,1,0
25,38261,1,1,2,0,0,0,0,0,1
67,27079,0,2,1,0,0,0,1,0,0
38,30069,1,0,7,0,0,0,0,0,0
18,42298,1,2,1,0,0,0,0,0,0
72,47748,1,2,1,0,0,0,0,0,0
25,17117,0,0,2,0,0,0,0,1,1
46,29553,1,2,5,0,0,0,0,0,0
49,21808,1,2,4,0,0,0,0,1,0
55,38952,0,3,3,0,0,0,0,1,0
22,26515,0,1,5,0,0,0,0,0,0
64,30438,1,1,1,0,0,0,0,0,0
39,25945,1,1,6,0,0,0,0,1,0
64,28408,1,2,2,0,1,0,0,0,0
51,55569,1,2,7,0,0,0,0,0,0
18,65861,1,2,2,0,1,0,0,0,0
72,35656,1,1,7,0,0,0,0,0,0
72,28500,1,1,3,0,1,0,0,0,0
43,6065,1,1,6,1,0,1,1,1,1
60,18593,0,2,4,0,0,0,0,1,0
27,28098,1,3,5,0,0,0,0,1,0
47,19274,1,2,6,1,0,0,1,1,0
67,20851,1,1,5,0,1,1,1,1,1
35,53630,1,0,5,0,0,0,0,0,0
34,30431,0,4,4,0,0,0,1,1,0
43,31773,1,0,4,0,0,1,0,0,1
25,19887,1,2,7,0,0,0,1,1,0
64,47663,1,2,4,0,0,0,0,0,0
57,26811,1,2,3,0,0,0,0,0,0
66,22187,0,2,2,0,0,0,0,0,0
29,6288,1,2,1,0,0,0,1,0,1
44,29083,1,0,4,1,0,0,1,0,0
25,21719,1,0,2,0,0,0,0,1,1
42,55268,1,1,7,0,0,0,0,0,0
63,57658,1,1,4,0,0,0,0,0,0
21,11470,1,1,1,0,0,0,1,0,1
50,13167,0,1,6,0,1,0,0,1,0
18,25855,1,1,4,0,0,0,0,0,1
36,17759,1,1,2,0,1,0,1,1,1
48,33261,0,0,7,0,0,0,0,0,0
33,25100,1,1,7,1,1,0,0,0,0
31,34207,1,2,3,0,0,0,0,0,0
70,45241,1,3,7,0,0,0,0,1,0
65,14036,1,1,6,0,0,0,1,1,0
22,44928,1,2,7,0,0,0,0,0,0
58,19070,0,4,7,0,1,1,0,1,1
43,62227,1,0,6,0,0,0,0,0,0
79,54314,1,1,6,1,0,0,0,0,1
45,28303,1,1,1,0,0,0,0,0,0
19,15546,1,4,2,0,1,0,1,1,1
67,12677,0,0,5,0,0,1,0,1,1
23,43104,1,1,7,0,0,0,0,0,0
26,29543,1,1,5,0,0,0,0,0,0
50,43903,0,2,5,0,0,0,0,0,0
58,63063,1,1,3,0,1,0,0,0,0
42,18444,1,2,4,0,0,0,1,1,0
65,11547,1,1,7,0,0,0,0,0,0
30,32888,1,1,4,0,0,0,0,0,0
26,47171,1,1,4,0,1,0,1,0,0
70,15893,1,0,3,0,0,0,0,1,0
30,30519,1,0,5,0,1,0,0,0,0
48,50550,1,1,6,0,0,0,0,0,0
58,5506,0,2,4,0,0,0,0,1,0
28,33529,0,1,6,0,0,0,0,0,0
21,21898,0,0,6,0,0,0,0,1,0
51,31862,0,2,3,0,1,0,0,0,0
78,40646,0,1,3,0,0,0,0,0,0
55,33312,1,2,2,1,0,0,0,0,0
63,14846,1,1,7,0,1,0,1,1,0
21,22481,0,2,4,0,0,0,1,0,0
55,51398,1,0,5,0,0,0,0,0,0
36,34933,1,3,1,0,0,0,1,1,0
23,42604,1,0,3,1,0,0,0,0,0
51,33754,1,3,6,0,1,0,0,1,0
35,42136,1,2,2,0,0,0,0,0,0
30,24057,1,0,1,0,0,0,0,0,0
58,18487,1,0,3,0,0,0,1,1,0
40,41455,1,1,2,0,0,0,0,0,0
36,46910,1,1,6,0,0,0,0,0,0
62,16285,1,1,4,0,0,0,1,1,0
28,21360,1,1,7,0,0,0,0,1,0
18,27551,1,1,7,0,0,0,0,0,0
41,54297,1,4,2,0,0,0,0,1,0
79,38447,0,5,3,0,0,0,0,1,0
71,10138,0,0,7,1,0,0,1,1,0
24,28605,1,0,7,0,0,0,0,0,0
42,26311,1,0,4,0,0,1,0,0,1
38,12400,1,4,6,1,1,0,1,1,0
32,28428,1,1,5,0,0,0,0,0,0
18,25649,1,3,7,0,0,0,0,1,0
29,24575,0,1,2,0,1,0,1,0,1
75,23889,0,1,1,1,0,0,1,0,0
24,52070,1,2,6,1,0,0,0,0,0
32,24544,0,2,4,0,1,0,0,0,0
38,30745,0,1,6,0,0,0,0,0,0
36,29118,1,0,4,0,0,0,0,0,0
77,22424,0,1,6,0,0,0,0,0,0
46,31192,1,2,5,1,1,0,0,0,0
42,30980,1,2,2,1,1,0,0,1,0
50,31196,1,0,1,0,1,0,0,0,0
66,17111,1,1,7,0,0,0,1,1,0
49,26908,1,2,5,0,0,0,0,0,0
66,41404,1,3,2,0,0,0,0,0,0
52,27302,1,3,1,0,0,1,0,1,1
61,32426,1,0,6,0,1,0,0,0,0
55,32505,0,1,7,0,0,0,0,0,0
43,36260,0,2,1,0,0,0,0,0,0
28,38379,1,2,3,0,0,0,0,0,0
52,27387,1,3,1,1,0,0,0,1,0
25,16329,1,1,2,1,0,0,1,1,1
63,11719,1,1,5,0,0,0,1,1,0
31,45265,0,2,7,0,0,0,0,0,0
27,41553,1,2,5,0,0,0,0,0,0
19,39740,1,1,7,1,1,0,0,0,0
63,42168,1,0,3,0,0,0,0,0,1
26,27576,1,0,2,0,0,0,0,0,0
20,20626,1,2,1,0,1,0,0,0,1
38,15293,1,1,3,0,0,1,1,1,1
43,13659,0,1,6,0,0,0,0,1,0
25,48182,1,1,4,0,0,0,0,0,0
65,22602,1,1,6,0,0,0,0,0,1
19,45822,1,2,2,1,0,0,0,0,0
23,27196,1,0,3,0,0,0,0,0,0
45,19856,0,2,5,0,0,0,1,1,0
70,13584,1,1,3,0,0,0,1,1,0
46,21177,1,1,4,0,0,0,0,1,0
43,51273,0,2,2,0,0,0,0,0,0
42,13736,1,2,3,0,0,0,1,1,0
29,61751,1,1,7,0,0,0,0,1,0
22,17390,1,1,6,1,0,0,0,1,0
51,41249,1,0,1,0,0,0,0,0,0
65,27821,1,1,6,0,0,0,0,0,0
54,25191,1,1,2,0,0,0,0,0,0
32,10928,1,1,3,0,1,0,1,1,0
61,28524,1,2,6,0,0,0,0,0,0
53,12625,1,1,3,0,0,0,1,1,0
32,4776,0,0,6,0,0,0,0,1,0
60,31793,1,1,2,0,0,0,0,0,0
65,20468,1,3,5,0,0,0,0,1,0
40,55265,1,3,6,0,1,0,0,1,0
23,45000,1,0,1,0,0,0,0,0,0
63,55461,1,2,6,1,1,0,0,0,0
67,19786,1,0,2,0,0,0,1,1,0
61,32042,1,2,6,0,0,0,0,0,0
76,0,0,3,1,0,1,0,0,1,0
60,25772,0,0,7,1,0,0,0,0,1
62,31477,1,1,1,0,1,0,0,0,0
38,32310,0,1,2,0,1,0,0,0,0
40,29364,1,1,3,0,0,0,0,0,0
60,30998,0,0,6,1,0,0,0,0,0
72,0,1,1,5,0,0,0,1,0,0
33,33843,1,2,1,0,0,0,0,0,0
64,37251,1,2,7,0,0,0,0,0,0
70,50070,1,2,1,0,0,0,0,0,0
77,35531,1,2,6,0,0,0,0,0,0
32,28038,0,2,3,1,0,0,0,0,0
42,46574,0,0,6,0,0,0,0,0,0
53,0,1,3,7,0,0,0,1,1,0
28,22275,1,2,7,0,0,0,1,0,0
68,18512,1,0,2,0,0,0,1,1,0
32,29482,1,5,5,0,0,0,0,1,0
21,0,1,2,6,0,0,0,1,1,0
38,49794,1,1,1,0,0,0,0,0,0
30,26252,0,2,1,0,1,0,0,0,0
39,34781,1,2,2,0,0,0,0,0,0
36,33346,1,1,3,0,0,0,0,0,0
51,48937,1,0,6,1,0,0,0,0,0
31,2070,1,1,4,0,0,0,1,1,0
78,31684,1,3,3,0,0,0,0,1,0
21,47192,1,0,1,0,0,0,0,0,0
65,28530,1,1,7,0,0,0,0,0,0
70,15730,0,3,6,0,0,0,0,1,0
69,20941,0,1,7,1,1,0,1,1,0
63,24105,1,0,1,0,0,0,0,0,0
44,19184,1,1,5,0,0,0,1,1,0
46,27707,1,1,3,0,0,0,0,0,0
64,52623,0,0,4,0,0,0,0,0,0
45,21039,0,1,5,0,0,0,0,1,0
52,22684,1,0,4,0,0,0,0,0,0
25,36896,1,1,5,0,0,0,0,0,0
33,27377,1,1,3,0,0,1,0,0,0
59,10062,1,2,1,0,0,0,1,1,0
53,29082,0,2,4,0,0,0,0,0,0
47,28516,1,2,3,0,0,0,0,0,0
35,44635,1,1,4,0,0,0,0,0,0
19,15417,1,1,3,0,0,0,1,1,0
66,44734,1,1,5,0,0,0,0,0,0
30,28532,1,1,3,0,0,0,1,0,0
21,13380,0,3,5,1,0,0,1,1,0
43,10368,1,2,1,0,0,0,1,0,0
42,59015,0,3,5,0,1,0,0,1,0
47,27601,1,2,2,0,0,0,0,0,0
28,44047,1,3,1,0,1,0,0,1,0
24,4378,1,1,7,0,0,0,0,1,0
48,69565,1,2,7,0,0,0,0,1,0
61,43398,1,1,7,0,0,0,0,0,0
27,26168,0,0,6,0,0,0,0,0,1
56,25407,1,1,6,1,1,0,0,0,0
30,41018,1,1,3,0,0,0,0,0,0
48,40157,1,3,3,0,0,0,0,1,0
24,32737,1,2,2,0,0,0,0,0,0
73,30163,1,1,3,0,0,0,0,0,0
66,38416,1,1,1,0,1,0,0,1,0
59,3874,1,2,1,0,0,0,1,0,0
78,24430,0,0,7,0,0,0,0,0,0
59,5297,1,3,5,1,0,0,1,1,0
73,39068,1,0,4,0,1,0,0,0,0
53,19862,1,1,3,1,0,1,1,1,1
37,6426,0,0,2,0,1,0,0,1,1
21,18093,1,1,7,0,0,0,1,1,0
71,32240,0,0,6,0,0,0,0,0,0
24,26921,1,1,1,0,0,0,0,0,0
71,12402,1,0,1,0,0,0,1,1,0
